220582	1
221341	1
221517	1
113829	1
221770	1
114441	1
114637	1
222940	1
115073	1
223455	1
115306	1
115481	1
224063	1
224344	1
117384	1
118105	1
118349	1
227762	1
118771	1
118964	1
228632	1
119517	1
120600	1
230381	1
230621	1
121368	1
121582	1
121921	1
122092	1
122554	1
232877	1
123142	1
233878	1
124117	1
236062	1
236645	1
237096	1
239479	1
404	1
239675	1
68546	1
68753	1
601	1
68981	1
240676	1
69687	1
889	1
70198	1
1498	1
71885	1
72050	1
72254	1
244596	1
244857	1
72861	1
2254	1
245648	1
73360	1
73734	1
247169	1
247505	1
248261	1
75961	1
249836	1
76240	1
76489	1
252046	1
252360	1
77925	1
78059	1
78221	1
5359	1
79028	1
254895	1
79598	1
80321	1
256392	1
80484	1
256944	1
6817	1
81039	1
81202	1
258147	1
81477	1
81936	1
259046	1
82407	1
259684	1
82811	1
83141	1
262185	1
84774	1
9608	1
262960	1
263279	1
9945	1
85480	1
10125	1
86326	1
10706	1
10827	1
265290	1
11006	1
86864	1
266038	1
87249	1
87504	1
11611	1
11740	1
11902	1
267132	1
88263	1
267512	1
12271	1
267854	1
88780	1
89045	1
89360	1
12870	1
269249	1
89488	1
269484	1
13285	1
269853	1
270256	1
13501	1
270754	1
90224	1
271259	1
272785	1
91385	1
273035	1
273426	1
91749	1
14840	1
274063	1
92575	1
93242	1
275663	1
275966	1
93638	1
276330	1
93807	1
276591	1
276842	1
16889	1
277487	1
17372	1
278702	1
95682	1
279713	1
280107	1
18400	1
96786	1
97015	1
281054	1
282070	1
98038	1
98430	1
283065	1
20630	1
21055	1
284532	1
285055	1
285337	1
22256	1
286146	1
23279	1
287545	1
288028	1
44947	1
288165	1
288349	1
24048	1
288598	1
45709	1
288889	1
289070	1
46091	1
289377	1
289629	1
46440	1
25196	1
289912	1
290377	1
290900	1
291356	1
291727	1
292032	1
292262	1
26781	1
292583	1
48308	1
292896	1
293259	1
293480	1
293628	1
293918	1
294364	1
28305	1
294665	1
294957	1
28871	1
295200	1
295437	1
295766	1
296063	1
296362	1
51438	1
296761	1
297085	1
51872	1
297428	1
52110	1
297711	1
30849	1
297986	1
298205	1
298667	1
298843	1
299120	1
31907	1
299426	1
53575	1
32122	1
299820	1
300173	1
53880	1
300334	1
300564	1
54336	1
300886	1
54550	1
301342	1
54802	1
301687	1
301936	1
55221	1
34291	1
34492	1
34657	1
35690	1
57258	1
57409	1
36982	1
58356	1
37200	1
58580	1
37426	1
59575	1
60985	1
40172	1
62318	1
41138	1
62631	1
41226	1
63258	1
63789	1
64623	1
43449	1
65203	1
43875	1
66116	1
66395	1
67076	1
237792	1
89	1
238453	1
239053	1
164614	1
129004	1
164918	1
165183	1
129482	1
130191	1
166426	1
130662	1
167283	1
167608	1
167952	1
131675	1
168240	1
132740	1
169508	1
169814	1
134117	1
135510	1
135884	1
172698	1
172996	1
173337	1
137136	1
173734	1
174926	1
175212	1
175640	1
139380	1
175863	1
176172	1
176575	1
176872	1
140702	1
141011	1
177588	1
141309	1
141678	1
178111	1
142260	1
178333	1
142418	1
178839	1
179078	1
143567	1
179583	1
143843	1
144295	1
145760	1
182549	1
146033	1
146890	1
183708	1
183980	1
184231	1
147672	1
185397	1
149398	1
185967	1
149680	1
186168	1
150526	1
150870	1
187618	1
151756	1
152096	1
188933	1
189579	1
189852	1
190031	1
153539	1
190676	1
154161	1
154521	1
191716	1
192316	1
155585	1
155840	1
193256	1
156186	1
193619	1
156411	1
194196	1
194733	1
157607	1
195315	1
158122	1
158367	1
196003	1
158517	1
196354	1
159345	1
197493	1
197873	1
160333	1
198380	1
161059	1
199427	1
162153	1
162582	1
200294	1
200578	1
163939	1
201416	1
201666	1
201880	1
202087	1
202462	1
202708	1
204287	1
204659	1
204871	1
205151	1
205505	1
101340	1
101549	1
102281	1
207344	1
102678	1
103368	1
103560	1
103698	1
104775	1
104919	1
211296	1
105350	1
211635	1
211884	1
106105	1
213012	1
213193	1
107043	1
107279	1
214784	1
108048	1
108632	1
216147	1
109254	1
109565	1
216671	1
217040	1
110354	1
217394	1
218317	1
111309	1
218653	1
111771	1
219254	1
219632	1
112145	1
220366	1
221520	1
221821	1
114209	1
222783	1
114653	1
114892	1
115307	1
115485	1
224353	1
116204	1
116855	1
226862	1
118384	1
228106	1
118774	1
119000	1
228639	1
228868	1
119524	1
229434	1
120373	1
230041	1
120628	1
231309	1
121587	1
121922	1
232603	1
232885	1
123165	1
233889	1
124119	1
124696	1
235615	1
236068	1
125871	1
126015	1
237116	1
126765	1
127269	1
127697	1
68120	1
68347	1
239705	1
68558	1
240710	1
69716	1
70218	1
70725	1
243039	1
71438	1
1503	1
1914	1
245723	1
73079	1
73383	1
73764	1
247241	1
74067	1
74438	1
247965	1
3015	1
249218	1
75965	1
76257	1
250113	1
250754	1
251134	1
4402	1
4573	1
252361	1
78241	1
253274	1
78507	1
254115	1
79029	1
254655	1
79399	1
79621	1
6088	1
80137	1
256006	1
80327	1
256393	1
6484	1
256684	1
81217	1
7195	1
81509	1
259068	1
259403	1
82422	1
259717	1
260075	1
82817	1
83576	1
261307	1
9085	1
84332	1
9269	1
262201	1
9450	1
262591	1
9623	1
85045	1
9772	1
263554	1
85486	1
263791	1
265545	1
265896	1
86882	1
11155	1
11362	1
87730	1
11909	1
267860	1
268784	1
89361	1
12881	1
269607	1
269885	1
13671	1
13994	1
91028	1
14187	1
272566	1
91417	1
91521	1
14629	1
92073	1
274093	1
274538	1
92576	1
15446	1
275078	1
275429	1
93247	1
276340	1
94345	1
277496	1
277820	1
278320	1
95461	1
17687	1
279147	1
18577	1
281629	1
97755	1
19738	1
99035	1
99348	1
20224	1
283489	1
99808	1
283982	1
284550	1
21236	1
284846	1
285342	1
285588	1
22519	1
286623	1
44474	1
288062	1
45011	1
288176	1
45244	1
288380	1
288609	1
288892	1
24494	1
289109	1
289387	1
289638	1
289915	1
290387	1
290901	1
291366	1
291731	1
47636	1
292073	1
292280	1
292596	1
26969	1
292898	1
293271	1
293502	1
293635	1
293953	1
294383	1
49561	1
294678	1
294962	1
295212	1
50432	1
295442	1
295790	1
50907	1
29505	1
296071	1
296372	1
296781	1
51699	1
297088	1
297468	1
52118	1
297729	1
297992	1
298206	1
298674	1
298858	1
299121	1
53391	1
299429	1
299822	1
53682	1
300183	1
300353	1
300575	1
300909	1
301348	1
301754	1
55066	1
301953	1
55640	1
56202	1
56532	1
35698	1
57068	1
57267	1
36593	1
36729	1
37005	1
58595	1
58892	1
38549	1
38864	1
60719	1
61012	1
61338	1
61520	1
40392	1
61942	1
40587	1
41443	1
64074	1
43271	1
66409	1
66797	1
67271	1
238100	1
242	1
164654	1
165209	1
129484	1
165731	1
130220	1
166438	1
131741	1
131973	1
132751	1
169513	1
170094	1
170365	1
134123	1
171436	1
171905	1
172365	1
136635	1
173003	1
136958	1
173399	1
173750	1
137462	1
137906	1
174419	1
174642	1
138455	1
174951	1
175654	1
176881	1
140301	1
140706	1
177357	1
177599	1
141324	1
177870	1
142474	1
142815	1
143054	1
143866	1
180572	1
144703	1
181459	1
145267	1
182001	1
182569	1
183338	1
146892	1
147454	1
184236	1
148738	1
149178	1
185768	1
149407	1
187236	1
151168	1
151463	1
152099	1
189290	1
190044	1
190318	1
153546	1
190679	1
153828	1
191236	1
192318	1
155358	1
192536	1
155601	1
193040	1
194200	1
194476	1
194738	1
194936	1
157819	1
196018	1
158520	1
196357	1
158819	1
196970	1
197185	1
159686	1
197521	1
159917	1
160114	1
198390	1
198647	1
161099	1
161928	1
199715	1
162169	1
200299	1
200621	1
200886	1
163720	1
163950	1
201417	1
202741	1
203626	1
204664	1
100469	1
204882	1
206139	1
101561	1
207367	1
103725	1
209437	1
104001	1
104461	1
210345	1
210676	1
104921	1
211091	1
213026	1
106787	1
213547	1
107613	1
214409	1
215104	1
216912	1
217063	1
217401	1
218001	1
111135	1
218320	1
218971	1
111786	1
219915	1
221379	1
221831	1
114050	1
114241	1
222790	1
114896	1
115340	1
223844	1
115493	1
115763	1
115991	1
224765	1
225356	1
116881	1
226090	1
226443	1
227198	1
227786	1
119010	1
228644	1
119526	1
229166	1
230055	1
230410	1
230628	1
121114	1
231007	1
231319	1
121672	1
231602	1
122364	1
232632	1
232886	1
122876	1
233539	1
123653	1
234147	1
234548	1
234803	1
235266	1
235624	1
236662	1
126351	1
127036	1
127294	1
127418	1
68147	1
68359	1
239708	1
240060	1
240741	1
69241	1
241308	1
69734	1
1058	1
1134	1
71439	1
1688	1
244880	1
2152	1
245285	1
246129	1
246902	1
73836	1
247260	1
74088	1
247574	1
248274	1
248995	1
75469	1
3401	1
249924	1
76268	1
250126	1
76500	1
250383	1
77334	1
251763	1
252066	1
77828	1
4703	1
77947	1
4824	1
78828	1
254122	1
79170	1
79405	1
5835	1
255608	1
6210	1
6356	1
256395	1
80495	1
6534	1
81229	1
258918	1
259076	1
82425	1
8362	1
260380	1
260659	1
261321	1
261586	1
84338	1
262221	1
84581	1
84780	1
85201	1
263862	1
10500	1
264311	1
10726	1
86539	1
265667	1
266043	1
87536	1
11641	1
87742	1
11912	1
267222	1
267564	1
12295	1
88834	1
268446	1
269269	1
269618	1
89741	1
270276	1
13679	1
90880	1
272590	1
91420	1
14507	1
273461	1
273752	1
15356	1
92811	1
15465	1
275084	1
15654	1
275699	1
93399	1
276001	1
276344	1
94822	1
17136	1
95031	1
17381	1
278355	1
95471	1
279170	1
96192	1
96796	1
97028	1
18754	1
282086	1
98116	1
98522	1
19758	1
282641	1
282870	1
283143	1
99356	1
284277	1
21086	1
285926	1
286639	1
44332	1
287577	1
23472	1
288081	1
288186	1
288397	1
288612	1
24353	1
288911	1
24503	1
289114	1
289397	1
289641	1
289951	1
290388	1
290908	1
25858	1
291374	1
26099	1
291815	1
47648	1
292076	1
292283	1
48144	1
26796	1
292602	1
26978	1
292952	1
293300	1
293511	1
293648	1
293961	1
49398	1
294385	1
294695	1
294983	1
295219	1
295468	1
295803	1
29510	1
296073	1
296404	1
51458	1
296816	1
51705	1
297145	1
30430	1
297478	1
30579	1
297751	1
298017	1
52630	1
31144	1
298223	1
52814	1
298706	1
298869	1
53266	1
31778	1
299143	1
53402	1
31937	1
299448	1
299833	1
300204	1
300368	1
300592	1
300932	1
301350	1
54835	1
301758	1
301973	1
55408	1
55853	1
56007	1
35052	1
56305	1
35256	1
56582	1
36227	1
37216	1
58639	1
37448	1
38035	1
38240	1
59594	1
59969	1
39229	1
39890	1
40191	1
62170	1
40870	1
62877	1
63854	1
64090	1
42874	1
64648	1
64790	1
65973	1
66807	1
67964	1
239064	1
128662	1
165526	1
129756	1
166106	1
130495	1
166951	1
131758	1
168695	1
169238	1
132803	1
170106	1
170382	1
134132	1
170616	1
134467	1
170922	1
134787	1
171222	1
135593	1
171926	1
172111	1
136105	1
137006	1
173952	1
174177	1
174962	1
175964	1
176589	1
176897	1
141046	1
177638	1
177902	1
178851	1
143592	1
143904	1
144316	1
144511	1
144936	1
181740	1
145494	1
183195	1
146698	1
183340	1
147471	1
184256	1
184660	1
185210	1
148742	1
185788	1
149415	1
149695	1
188023	1
151468	1
188246	1
152587	1
152742	1
190064	1
190353	1
190960	1
154785	1
155099	1
193057	1
156475	1
156835	1
157123	1
194495	1
194740	1
157623	1
195363	1
195700	1
196067	1
196366	1
196976	1
159919	1
197891	1
198047	1
198648	1
198977	1
161427	1
199565	1
199717	1
199866	1
162421	1
200629	1
201282	1
163958	1
201684	1
164379	1
201900	1
203039	1
204320	1
100488	1
204902	1
205566	1
101182	1
205878	1
101361	1
206155	1
101566	1
206358	1
207723	1
103242	1
103378	1
103732	1
209457	1
104010	1
104252	1
210687	1
211924	1
105787	1
212280	1
212476	1
106367	1
107075	1
213558	1
107307	1
107629	1
214419	1
107764	1
108130	1
108488	1
110077	1
217408	1
218324	1
218676	1
219294	1
219668	1
219924	1
112707	1
220619	1
113346	1
114091	1
114250	1
222428	1
222793	1
223231	1
223550	1
224095	1
115795	1
116240	1
225365	1
117121	1
117683	1
227202	1
227486	1
227792	1
118589	1
228430	1
119363	1
229167	1
119745	1
120656	1
120890	1
230631	1
231022	1
231320	1
231604	1
121948	1
231975	1
232370	1
122924	1
233191	1
233564	1
123671	1
235267	1
235963	1
125238	1
236485	1
125902	1
126043	1
127040	1
68149	1
239511	1
240061	1
240364	1
661	1
240742	1
69273	1
241581	1
243053	1
244649	1
72488	1
245766	1
246603	1
246940	1
2687	1
247596	1
74445	1
247985	1
3018	1
248376	1
75128	1
75743	1
3703	1
3792	1
4070	1
77155	1
77342	1
77694	1
77950	1
253293	1
78518	1
253658	1
78837	1
254131	1
5606	1
254928	1
79874	1
80350	1
256709	1
6673	1
81064	1
81334	1
258231	1
81534	1
258538	1
82229	1
8136	1
259752	1
260084	1
260383	1
83178	1
83362	1
84342	1
263020	1
85245	1
264091	1
86050	1
10728	1
265669	1
86717	1
11199	1
266052	1
266357	1
266649	1
266839	1
267231	1
12072	1
267570	1
267915	1
88851	1
12521	1
268448	1
12917	1
269951	1
13513	1
270839	1
13693	1
90890	1
272631	1
14358	1
272823	1
91438	1
14508	1
273790	1
15663	1
275451	1
15818	1
93651	1
16309	1
93828	1
94352	1
277238	1
16926	1
17137	1
277833	1
95037	1
95204	1
95476	1
95992	1
280492	1
18777	1
281077	1
281458	1
19205	1
98553	1
19878	1
99364	1
283534	1
283761	1
100056	1
284284	1
21276	1
285372	1
285971	1
286224	1
287250	1
288085	1
288194	1
288416	1
288626	1
288918	1
24531	1
289120	1
289417	1
289644	1
289958	1
46751	1
25455	1
290468	1
46950	1
290909	1
47153	1
291391	1
291832	1
47675	1
292077	1
292311	1
26804	1
292612	1
292959	1
293302	1
293520	1
48929	1
293659	1
27882	1
293969	1
28088	1
294395	1
294712	1
295010	1
295227	1
295524	1
295809	1
50943	1
29514	1
296075	1
296414	1
296864	1
51716	1
297161	1
51942	1
30447	1
297488	1
52149	1
297759	1
298040	1
298233	1
298715	1
298870	1
53273	1
299144	1
53426	1
299461	1
299838	1
300207	1
300378	1
300612	1
54349	1
33087	1
300979	1
301369	1
33522	1
301759	1
55088	1
301988	1
34735	1
56212	1
56323	1
56825	1
57470	1
57998	1
36778	1
58911	1
59046	1
38073	1
59447	1
59982	1
60229	1
61583	1
41159	1
41259	1
62894	1
41678	1
63632	1
42259	1
64407	1
65556	1
66195	1
66435	1
237561	1
67297	1
238211	1
67522	1
238547	1
238789	1
164686	1
164977	1
129304	1
129496	1
129763	1
166724	1
167680	1
168039	1
168697	1
132208	1
132500	1
169251	1
132804	1
134483	1
171472	1
135340	1
172370	1
172749	1
136690	1
173059	1
137782	1
174469	1
138267	1
174683	1
138478	1
139170	1
175670	1
139420	1
139654	1
176956	1
141351	1
177913	1
142308	1
142545	1
178861	1
143100	1
179113	1
143434	1
143609	1
179608	1
180292	1
144117	1
144358	1
144708	1
181503	1
181763	1
145523	1
182399	1
145785	1
182936	1
146699	1
183732	1
184059	1
184260	1
148179	1
148755	1
149229	1
186212	1
149990	1
186539	1
150590	1
150888	1
187651	1
188026	1
151479	1
152120	1
152374	1
152592	1
189608	1
152747	1
189869	1
153034	1
153269	1
153581	1
190692	1
153852	1
191240	1
155366	1
192583	1
155634	1
156227	1
156481	1
156842	1
194270	1
157148	1
194548	1
194751	1
157631	1
157845	1
158166	1
158382	1
196724	1
159231	1
196979	1
159383	1
197928	1
198658	1
199440	1
161955	1
200633	1
201290	1
164455	1
202486	1
203281	1
204925	1
205238	1
205573	1
206902	1
207132	1
207746	1
102949	1
103384	1
208951	1
209187	1
103741	1
209834	1
104465	1
210698	1
105160	1
105399	1
105586	1
211932	1
212299	1
212712	1
106622	1
106813	1
213210	1
107101	1
213570	1
215110	1
215969	1
109080	1
109290	1
216425	1
110442	1
110974	1
218074	1
218690	1
218988	1
112935	1
220868	1
221569	1
221863	1
114253	1
114500	1
223556	1
115364	1
223847	1
224368	1
225032	1
116906	1
226106	1
117711	1
117840	1
118177	1
118599	1
119028	1
228653	1
228891	1
120132	1
230074	1
230427	1
120904	1
231051	1
121389	1
231338	1
121677	1
232640	1
122591	1
233606	1
234861	1
235279	1
235675	1
125004	1
236155	1
126072	1
236909	1
68373	1
415	1
240743	1
69275	1
997	1
70299	1
71259	1
71442	1
243646	1
243911	1
244368	1
72335	1
245775	1
2588	1
73860	1
247296	1
74142	1
74472	1
74787	1
248726	1
249005	1
75545	1
249247	1
249561	1
249935	1
250187	1
76510	1
250417	1
76728	1
250905	1
251236	1
251566	1
251848	1
5090	1
253791	1
254156	1
79413	1
5842	1
255644	1
80155	1
80371	1
80700	1
257059	1
80861	1
257276	1
81078	1
257971	1
7234	1
258561	1
81703	1
82248	1
259471	1
8162	1
83186	1
260678	1
8720	1
261114	1
8853	1
261327	1
261607	1
84141	1
261867	1
9473	1
9796	1
85755	1
264432	1
265722	1
11046	1
265914	1
86917	1
87307	1
266377	1
266660	1
266840	1
11937	1
88330	1
12108	1
88520	1
269653	1
13295	1
269963	1
270301	1
271354	1
90897	1
14040	1
91087	1
272637	1
14360	1
272830	1
91581	1
274263	1
274808	1
275458	1
275718	1
276009	1
93659	1
276878	1
94610	1
278442	1
95994	1
96637	1
96809	1
280812	1
97283	1
97517	1
97857	1
282104	1
19590	1
98560	1
98860	1
20056	1
283158	1
20300	1
283541	1
20698	1
100068	1
284297	1
21103	1
284598	1
21479	1
285104	1
21779	1
285626	1
286237	1
286703	1
44356	1
23332	1
288087	1
23784	1
288196	1
23940	1
288425	1
24167	1
288629	1
288924	1
45981	1
289122	1
46116	1
24794	1
289435	1
289734	1
289962	1
46756	1
290489	1
46955	1
25637	1
290916	1
291399	1
291842	1
47686	1
292081	1
26592	1
292316	1
292660	1
292972	1
293313	1
48748	1
293536	1
293662	1
294027	1
294406	1
294728	1
295011	1
295229	1
295525	1
295814	1
296090	1
51236	1
296435	1
51482	1
296871	1
51722	1
297210	1
297493	1
297762	1
298042	1
298236	1
31465	1
298725	1
53023	1
298897	1
31785	1
299198	1
53430	1
299494	1
299879	1
53728	1
300225	1
32572	1
300389	1
300646	1
54388	1
301008	1
54626	1
301373	1
301772	1
55101	1
55247	1
34119	1
34552	1
55874	1
56036	1
56214	1
56613	1
35544	1
36614	1
58464	1
38419	1
59817	1
60008	1
61105	1
40207	1
62417	1
41171	1
62678	1
41264	1
62895	1
63070	1
42067	1
64107	1
42645	1
42929	1
64652	1
64804	1
43295	1
43529	1
43719	1
65991	1
66677	1
66850	1
67148	1
237888	1
238549	1
238790	1
239092	1
164754	1
129055	1
129557	1
165564	1
166163	1
166496	1
131277	1
167709	1
131547	1
131782	1
132016	1
132241	1
169574	1
134842	1
171481	1
171748	1
135606	1
171945	1
136461	1
173472	1
137316	1
137495	1
173961	1
138286	1
175674	1
175985	1
139661	1
176254	1
139948	1
176656	1
140454	1
177209	1
141118	1
177667	1
141359	1
177917	1
141799	1
178165	1
142313	1
178649	1
142843	1
179154	1
179400	1
143613	1
180309	1
144124	1
180933	1
144547	1
144725	1
181508	1
146447	1
146706	1
146923	1
147145	1
184065	1
147483	1
147812	1
148516	1
185813	1
186947	1
150617	1
187308	1
150902	1
151534	1
151792	1
189028	1
152393	1
152593	1
189871	1
153886	1
191010	1
154395	1
155156	1
155368	1
193086	1
155906	1
193907	1
156851	1
157189	1
194762	1
157856	1
195779	1
159385	1
159727	1
159952	1
160534	1
198663	1
199046	1
162438	1
201537	1
201763	1
201956	1
202764	1
203293	1
205915	1
101401	1
206163	1
101663	1
206379	1
206935	1
102589	1
207748	1
208972	1
103584	1
209248	1
104043	1
209851	1
210130	1
210424	1
106191	1
212487	1
106376	1
107117	1
214448	1
107784	1
108188	1
215125	1
108880	1
215971	1
216204	1
109625	1
216933	1
110444	1
110987	1
218398	1
111635	1
218991	1
111822	1
219689	1
220180	1
221415	1
221871	1
114102	1
222183	1
222450	1
114513	1
222990	1
115372	1
225086	1
225842	1
117136	1
117463	1
226540	1
117712	1
226985	1
120159	1
120673	1
120933	1
231080	1
121406	1
121694	1
231653	1
232077	1
122182	1
122436	1
122605	1
232951	1
233943	1
123931	1
234597	1
124204	1
235297	1
236172	1
125917	1
127806	1
68384	1
239852	1
68585	1
240759	1
242157	1
71012	1
243661	1
71706	1
244385	1
72494	1
245386	1
245776	1
246244	1
74148	1
74488	1
2942	1
249009	1
75546	1
75764	1
3588	1
3709	1
76315	1
76760	1
4328	1
251907	1
77969	1
253429	1
5446	1
254490	1
5751	1
79659	1
79894	1
80372	1
80511	1
256771	1
80701	1
257081	1
80896	1
257312	1
257704	1
258605	1
81732	1
258930	1
82252	1
82432	1
8164	1
82641	1
8300	1
83189	1
260765	1
8723	1
84152	1
84365	1
262279	1
9815	1
263644	1
85547	1
10167	1
263873	1
85771	1
86393	1
10765	1
264928	1
86733	1
11057	1
86919	1
266060	1
87324	1
11507	1
266661	1
266856	1
11942	1
267959	1
268473	1
12684	1
89394	1
89512	1
89766	1
269971	1
89927	1
13564	1
270848	1
90422	1
272343	1
91095	1
272847	1
91589	1
14677	1
273855	1
92604	1
274817	1
15517	1
275462	1
275737	1
16315	1
16423	1
277247	1
16947	1
277647	1
17192	1
17392	1
278507	1
280207	1
280500	1
97070	1
97284	1
97529	1
19210	1
281820	1
19597	1
282391	1
282683	1
19895	1
20063	1
283768	1
20711	1
100074	1
285125	1
285385	1
22708	1
286787	1
287074	1
287315	1
23533	1
288089	1
288200	1
288445	1
45546	1
288658	1
288934	1
24542	1
289160	1
289463	1
46280	1
25051	1
289743	1
289991	1
46776	1
290510	1
290989	1
25894	1
291428	1
47439	1
291859	1
47689	1
26396	1
292089	1
292342	1
292666	1
293032	1
293319	1
48795	1
293538	1
293686	1
294073	1
49422	1
28123	1
294407	1
294733	1
49956	1
295016	1
50262	1
295238	1
295579	1
295829	1
296151	1
296439	1
296887	1
51734	1
297233	1
30452	1
297495	1
52160	1
297805	1
30994	1
298051	1
298303	1
298727	1
31676	1
298918	1
299200	1
53441	1
299520	1
53603	1
299885	1
300226	1
300398	1
300659	1
301011	1
301385	1
54917	1
301784	1
55113	1
55299	1
34127	1
55883	1
34740	1
56370	1
57491	1
58465	1
37462	1
37680	1
58934	1
37863	1
60506	1
39739	1
61145	1
40656	1
62687	1
41873	1
42080	1
42671	1
64425	1
64657	1
43537	1
43740	1
66223	1
66684	1
237603	1
237896	1
21	1
238271	1
238595	1
67796	1
164765	1
165282	1
129585	1
165589	1
165800	1
166500	1
166734	1
130770	1
168079	1
131808	1
168336	1
132044	1
169084	1
132568	1
132829	1
133528	1
171255	1
171499	1
172174	1
172779	1
136805	1
137332	1
173809	1
173972	1
137805	1
138302	1
138496	1
174999	1
139503	1
139695	1
176308	1
140117	1
177019	1
177218	1
140769	1
177671	1
141819	1
178202	1
178398	1
178657	1
142867	1
143452	1
179945	1
143953	1
180331	1
144397	1
182426	1
146140	1
146489	1
183204	1
146926	1
183760	1
147173	1
184084	1
184339	1
147817	1
148519	1
185249	1
185509	1
149738	1
186220	1
186554	1
187002	1
188055	1
152766	1
153061	1
153293	1
153603	1
190704	1
154556	1
191820	1
155177	1
155650	1
193096	1
193305	1
156504	1
156863	1
194309	1
157198	1
194767	1
195457	1
158398	1
158614	1
159753	1
160540	1
198457	1
198667	1
161203	1
161466	1
200649	1
163770	1
201313	1
164004	1
164153	1
201959	1
202190	1
202775	1
203120	1
203859	1
204178	1
100339	1
204738	1
101230	1
205930	1
206192	1
101709	1
101966	1
206663	1
102350	1
102797	1
208110	1
208618	1
209509	1
210206	1
104500	1
210730	1
211134	1
211373	1
105401	1
105598	1
105822	1
106380	1
212765	1
106664	1
106831	1
107118	1
214041	1
107645	1
214450	1
215430	1
109883	1
110458	1
217487	1
110716	1
110999	1
111178	1
219351	1
112201	1
112944	1
221081	1
221430	1
113898	1
114293	1
222481	1
114514	1
222808	1
223000	1
114968	1
223914	1
115584	1
224224	1
115804	1
116052	1
224812	1
116316	1
225088	1
116932	1
117714	1
227254	1
227893	1
118630	1
119115	1
119402	1
229220	1
119784	1
229477	1
230483	1
230722	1
231345	1
122457	1
122952	1
234250	1
234909	1
124764	1
236180	1
125628	1
236511	1
126876	1
127114	1
127821	1
